ticker,date,open,high,low,close,volume,rsi_14,atr_14,rvol,volatility_5d,volatility_20d,consecutive_up,consecutive_down,price_vs_vwap,price_vs_ema9,price_vs_ema20,strat_candle,strat_combo,strat_setup,ftfc_score,ftfc_direction,macd,macd_signal,macd_histogram,bb_width,bb_pct,gap_pct,c1d,vix_close
IWM,2017-01-23,134.03,134.68,133.12,133.88,20533013,46.49535397472334,1.7042595583643558,0.7723883450355222,,0.13174242056632926,1,2,,-0.6513737693137959,-0.8542482526766605,2D,312_bear_reversal,,,,0.1374412361728048,0.5986640088321807,-0.46122277265937595,3.8320099164736803,0.093555331549544,,135.93,11.77
IWM,2017-01-24,134.34,136.28,134.22,135.93,34313842,54.122808698225256,1.7539553041954736,1.2918052099059485,,0.13658410830715753,2,1,,0.6946908064313154,0.6002858184148501,2U,22_bull_reversal,,,,0.20636668984252537,0.5202045450342496,-0.31383785519172425,3.853883236419108,0.6198790860174744,,137.21,11.07
IWM,2017-01-25,137.06,137.55,136.95,137.21,29127322,58.13582962359335,1.7443870681815117,1.072236423032773,,0.13934288248876148,2,1,,1.310010455628184,1.3981484481548356,2U,22_bull_continuation,,,,0.3601246186168794,0.4881885597507756,-0.1280639411338962,4.118684741510549,0.9087469922212539,,136.66,10.81
IWM,2017-01-26,137.34,137.5,136.42,136.66,22221534,55.87419079146333,1.6969308490256905,0.8052006895013379,,0.1393548058124611,2,1,,0.7218261979388647,0.8964044960769946,2D,22_bear_reversal,,,,0.4326116041966088,0.47707316863994226,-0.044461564443333434,4.120875635098912,0.7749415659016399,,136.19,10.63
IWM,2017-01-27,136.77,137.04,135.65,136.19,19466483,53.94296074584168,1.675007216952426,0.7095405226759293,,0.13470902166013346,1,2,,0.30011424622403404,0.49681838222504804,2D,22_bear_continuation,,,,0.4469804777511399,0.4710546304621818,-0.024074152711041907,4.151691703384529,0.6483732521607546,,134.29,10.58
IWM,2017-01-30,135.23,135.24,133.24,134.29,40462361,46.8875722052143,1.766078130027252,1.4250919131089324,,0.14394889611145603,0,3,,-0.8812833424203531,-0.8197175732291984,2D,22_bear_continuation,,,,0.3015773960317176,0.43715918357608896,-0.13558178754437133,4.298315949293624,0.21384141731085315,,135.23,11.88
IWM,2017-01-31,133.87,135.56,133.48,135.23,32931547,50.34764282276486,1.788501120739592,1.1499700993883677,,0.14560708761267188,1,2,,-0.15003583069823767,-0.11354105911159473,2U,22_bull_reversal,,,,0.2592065782056352,0.40156866250199824,-0.14236208429636305,4.2635553238995385,0.42752527491131326,,135.15,11.99
IWM,2017-02-01,136.22,136.87,134.7,135.15,29987341,50.04880925837349,1.8157510406867652,1.0468021701473398,,0.1445157234530245,1,2,,-0.16735442351404048,-0.15621686739230628,2U,22_bull_continuation,,,,0.2166743810118703,0.3645898062039727,-0.14791542519210238,4.277054593987771,0.41337496591209505,,134.81,11.81
IWM,2017-02-02,135.3,135.67,134.49,134.81,19935725,48.72514754038332,1.7703402520662805,0.714059124080072,,0.1303316366787797,1,2,,-0.3350850565468473,-0.36873962795063014,2D,22_bear_reversal,,,,0.15375970365482772,0.3224237856941437,-0.168664082039316,3.7762330436498246,0.3511744393145756,,136.87,11.93
IWM,2017-02-03,135.99,136.98,135.51,136.87,24530205,56.27125906008649,1.7988873769186882,0.8877699076408713,,0.13635225185039082,1,2,,0.9480446019239006,1.0426802312734655,2U,22_bull_reversal,,,,0.26704581451576814,0.3113481914584686,-0.04430237694270045,3.9371746214706604,0.87184025113246,,135.84,10.97
IWM,2017-02-06,136.4,136.7784,135.43,135.84,23675044,52.13945273755012,1.773252564281639,0.8564503969017093,,0.13850440047863272,1,2,,0.15064028092880571,0.2553408879833068,2D,22_bear_reversal,,,,0.2705942396687533,0.3031974011005255,-0.03260316143177222,3.94798733533338,0.6080297285107652,,135.24,11.37
IWM,2017-02-07,135.82,136.465,134.77,135.24,30338253,49.84351203130311,1.7676630954043786,1.0851902046279367,,0.13734406894535936,1,2,,-0.23351320503561465,-0.16965782003938706,2D,22_bear_continuation,,,,0.22242740194340627,0.28704340126910166,-0.0646159993256954,3.911756127361798,0.4500224467899454,,135.0,11.29
IWM,2017-02-08,134.6,135.22,133.89,135.0,32955617,48.91564308153546,1.7378300171612104,1.1555200318348837,,0.13290938717355896,0,3,,-0.3287187954339371,-0.31389232662040695,2D,22_bear_continuation,,,,0.1630097666663346,0.26223667434854825,-0.09922690768221365,3.8811524061742944,0.40183328039530475,,136.9,11.45
IWM,2017-02-09,135.25,137.25,135.25,136.9,28267608,55.91274372279254,1.774413587363981,0.989689294049525,,0.14237531751236024,1,2,,0.8574079405210202,0.9843527753315376,2U,22_bull_reversal,,,,0.26616677872371497,0.26302269522358157,0.003144083500133399,4.021909496738147,0.8705951119011565,,137.94,10.88
IWM,2017-02-10,137.79,138.37,137.2,137.94,27287550,59.20645873669997,1.7526697596951253,0.9803540550939647,,0.14140029452624545,2,1,,1.2946759940221753,1.582059841130013,2U,22_bull_continuation,,,,0.42691752288578755,0.29580166075602277,0.13111586212976478,4.58280045386573,1.0231517331237159,,138.3,10.85
IWM,2017-02-13,138.77,139.205,138.09,138.3,23245053,60.31177972562783,1.7178362054311889,0.8419835216032447,,0.13963694239484048,3,0,,1.2433534614973232,1.6683157428745572,2U,22_bull_continuation,,,,0.5767146298744592,0.35198425457971005,0.22473037529474915,5.148475114046107,1.0157837886319456,,138.76,11.07
IWM,2017-02-14,137.94,138.945,137.61,138.76,27142548,61.738373901813695,1.6904907621861025,0.9850413323138326,,0.12907805059657226,3,0,,1.2600972428276473,1.8119196936231712,2D,22_bear_reversal,,,,0.7241999458356645,0.4264273928309009,0.2977725530047636,5.682937268697515,1.0099475610900408,,139.59,10.74
IWM,2017-02-15,138.19,139.77,138.07,139.59,20253540,64.23633561254925,1.691169993458525,0.7364094198350183,,0.12989207778292317,3,0,,1.4870825666437604,2.185311218813866,2U,22_bull_reversal,,,,0.8977089546846457,0.5206837052016499,0.3770252494829959,6.457255144405451,1.0406321915318162,,139.2,11.97
IWM,2017-02-16,139.46,139.84,138.21,139.2,24613563,62.182060243377876,1.686800708211487,0.9106528220783457,,0.12579110962175707,2,1,,0.9605184953789246,1.7157767448902146,2U,22_bull_continuation,,,,0.9923076487437186,0.6150084939100636,0.37729915483365495,6.617156791247282,0.9274494453178646,,139.11,11.76
IWM,2017-02-17,138.45,139.16,138.25,139.11,26700150,61.691753797267744,1.63417208619638,0.9925922199285602,,0.12556283739875726,1,2,,0.7149137963208114,1.4905259393575903,1,nan,,,,1.0479355982345169,0.7015939147749543,0.3463416834595626,6.777120332408856,0.8696260177085638,,140.2,11.49
IWM,2017-02-21,139.38,140.32,139.38,140.2,21352122,65.26407153061288,1.6038740800394944,0.7925697265097736,,0.12530471145175395,1,2,,1.199645786972797,2.0635741609297242,2U,212_bull_continuation,,,,1.1665280304767691,0.7945807379153174,0.37194729256145176,6.980715149606681,0.9697226472827426,,139.58,11.57
IWM,2017-02-22,140.0,140.02,139.25,139.58,14890829,61.73746907093421,1.5571687886081012,0.5734030187795688,,0.11754491710016238,1,2,,0.600788480746311,1.4564417663153635,2D,22_bear_reversal,,,,1.1966898730543107,0.8750025649431161,0.3216873081111946,7.284781671398775,0.8399552809829776,,138.75,11.74
IWM,2017-02-23,139.96,140.01,137.69,138.75,24596201,57.27554039479909,1.6116567322789506,0.9554644883155584,,0.11620700831734058,1,2,,0.0020598931235065398,0.7712619999089062,2D,22_bear_continuation,,,,1.140472628657136,0.9280965776859201,0.21237605097121592,7.425151580940792,0.7113761561486054,,138.65,11.71
IWM,2017-02-24,137.46,138.65,137.3,138.65,24511749,56.743436998361084,1.6001098228304533,0.9479670351220453,,0.11506425884940166,0,3,,-0.05601877500431457,0.6316771894896974,2D,22_bear_continuation,,,,1.0754537320080146,0.9575680085503391,0.11788572345767556,7.515668965564316,0.6822858359351831,,140.0,11.47
IWM,2017-02-27,138.34,140.0,138.21,140.0,28265774,61.89069895391446,1.6136734069139917,1.0748611854696437,,0.11816830969236307,1,2,,0.7323451210837385,1.4557916759957887,2U,22_bull_reversal,,,,1.119949425721586,0.9900442919845884,0.12990513373699764,7.802107151273049,0.8242072879744136,,137.84,12.09
IWM,2017-02-28,139.38,139.48,137.76,137.84,40163688,51.360065488647116,1.6584110207058502,1.5281703900087669,,0.12080215198085016,1,2,,-0.6585312251168847,-0.0991055187996927,2D,22_bear_reversal,,,,0.9697400754889429,0.9859834486854594,-0.016243373196516475,7.237785296618426,0.526527451717822,,140.36,12.92
IWM,2017-03-01,139.65,140.86,139.52,140.36,35719834,59.926788595666565,1.7556673763697188,1.3519168925135956,,0.13376463157780316,2,1,,0.9239696227133566,1.5602188880152916,2U,22_bull_reversal,,,,1.0420291592042474,0.9971925907892171,0.044836568415030364,7.248409204780387,0.8387639867766541,,138.75,12.54
IWM,2017-03-02,140.33,140.36,138.64,138.75,25927749,53.44973722665852,1.7531197066290265,0.9889051797160143,,0.14178278768217795,1,2,,-0.1870307837313704,0.3574924233219385,2D,22_bear_reversal,,,,0.9583578810985216,0.989425648851078,-0.031067767752556374,6.8207855852492685,0.5975694062923234,,138.65,11.81
IWM,2017-03-03,138.8,139.42,137.88,138.65,30989760,53.06608985096614,1.7378968704412383,1.1575721595740633,,0.14127541761860007,1,2,,-0.2072818058075149,0.2579342960573272,2D,22_bear_continuation,,,,0.8739047956185573,0.9663214782045739,-0.09241668258601665,6.132800665270622,0.5609020283530649,,137.7,10.96
IWM,2017-03-06,137.78,137.97,136.99,137.7,23892086,49.43583729232696,1.7323328082668639,0.8935149600519434,,0.13418895312589937,0,3,,-0.7141046416548074,-0.3883119386309391,2D,22_bear_continuation,,,,0.7219953435118214,0.9174562512660235,-0.1954609077542021,6.022206904444886,0.39737981278194073,,136.8,11.24
IWM,2017-03-07,137.4,137.74,136.61,136.8,29705734,46.21057726961333,1.6893090362478018,1.0985454131483388,,0.13346412618476022,0,3,,-1.093406345650555,-0.9413130080742319,2D,22_bear_continuation,,,,0.5229552275476976,0.8385560465223584,-0.31560081897466075,5.758574823681954,0.2280577142872438,,135.9,11.45
IWM,2017-03-08,137.28,137.62,135.78,135.9,34115126,43.17696785795815,1.7000726765158163,1.2528593084534854,,0.13471079134174502,0,3,,-1.400170190750971,-1.443489191575927,2D,22_bear_continuation,,,,0.2892576412219796,0.7286963654622827,-0.43943872424030306,5.494650489334447,0.045194001902258786,,135.36,11.86
IWM,2017-03-09,135.83,136.49,134.89,135.36,35223796,41.419998133414055,1.6929246281932597,1.2882093672717367,,0.13537954686266573,0,3,,-1.4387223339972588,-1.6632394868635196,2D,22_bear_continuation,,,,0.059787935226381705,0.5949146794151026,-0.5351267441887209,5.322767701106557,-0.07432527054758833,,135.96,12.3
IWM,2017-03-10,136.29,136.31,134.84,135.96,39512437,44.139916633950996,1.6770014404651699,1.4159390563377634,,0.12626277113951023,1,2,,-0.8030788990602102,-1.1117586933341745,2D,22_bear_continuation,,,,-0.07281411859042919,0.46136891981399625,-0.5341830384044255,5.593295987156694,0.0691270396678756,,136.28,11.66
IWM,2017-03-13,135.65,136.79,135.65,136.28,21295021,45.59089684202838,1.6386441947176569,0.7713955649526016,,0.12324108768967298,2,1,,-0.4562042813175524,-0.7959629365753164,2U,22_bull_reversal,,,,-0.15034776054272925,0.3390255837426512,-0.48937334428538043,5.875482618470073,0.15841103951344662,,135.63,11.35
IWM,2017-03-14,135.75,135.83,134.5601,135.63,30037834,43.139663133801506,1.6444481808092526,1.0748728299129178,,0.12349401631104248,2,1,,-0.7461794272811043,-1.1496461707501593,2D,22_bear_reversal,,,,-0.2612319784763599,0.21897407129884897,-0.48020604977520887,6.31535620530974,0.1004184217070274,,137.73,12.3
IWM,2017-03-15,136.29,138.02,135.97,137.73,31230409,52.10014568884868,1.6977018821800214,1.1094335032117963,,0.13598003265408723,2,1,,0.6314793228730509,0.3444839460370258,2U,22_bull_reversal,,,,-0.17760870787193994,0.13965751546469118,-0.3172662233366311,6.300039364951999,0.44095274990351613,,137.91,11.63
IWM,2017-03-16,138.22,138.51,137.555,137.91,25306607,52.78693271143056,1.6446517477385902,0.8909985425960453,,0.13409815204793651,2,1,,0.609466030917896,0.43013221134079954,2U,22_bull_continuation,,,,-0.09570889520043124,0.0925842333316667,-0.18829312853209795,6.151079254890533,0.48244210560055184,,138.46,11.21
IWM,2017-03-17,138.14,138.73,137.31,138.46,33324628,54.91410866747089,1.62860519432869,1.1555773412586838,,0.13476658937103603,3,0,,0.8069348227281657,0.7509540336055794,3,nan,,,,0.013422968233982147,0.07675198031212979,-0.06332901207814765,6.070623032271499,0.5789045864738456,,137.7512,11.28
IWM,2017-03-20,138.28,138.52,137.37,137.7512,19091187,51.6824184047099,1.5944191090194983,0.6708635952028406,,0.13587947533071754,2,1,,0.23257444513694112,0.21274599007856126,1,nan,,,,0.0422297219990071,0.06984752864950526,-0.027617806650498164,5.983405730380127,0.47294851673217436,,133.97,11.34
IWM,2017-03-21,138.51,138.6,133.92,133.97,61868962,38.62393071489695,1.8148177440895348,2.0295904922807417,,0.162449870010245,1,2,,-2.0252087986516285,-2.3018883824940906,3,312_bull_reversal,,,,-0.23731632245289802,0.008414758429024602,-0.24573108088192264,6.519411799721468,-0.05703798311301038,,134.0,12.47
IWM,2017-03-22,133.71,134.31,132.78,134.0,46332586,38.75614818477291,1.794473619511711,1.4453838370820582,,0.16245172708251096,1,2,,-1.609062155064878,-2.067356026981369,2D,132_bear_continuation,,,,-0.45123625673912215,-0.08351544460460475,-0.3677208121345174,6.964401043474538,0.02292236198643933,,134.78,12.81
IWM,2017-03-23,134.0,135.6957,133.64,134.78,37764648,42.24011584978375,1.8131326466894462,1.1543886477343483,,0.164011150766677,2,1,,-0.8307929944214958,-1.3566348677336162,2U,22_bull_reversal,,,,-0.5514728291087749,-0.1771069215054388,-0.3743659076033361,7.1703603127284055,0.17309034723974107,,134.49,13.12
IWM,2017-03-24,134.95,135.47,133.86,134.49,33513175,41.29943181344468,1.7986231719259131,1.010527149983773,,0.16401125224988136,2,1,,-0.8370848149278348,-1.4215881432284714,1,nan,,,,-0.6468550686678327,-0.2710565509379176,-0.3757985177299151,7.376290827668868,0.17110027835403074,,134.74,12.96
IWM,2017-03-27,132.76,135.07,132.4,134.74,35596748,42.48848203469218,1.860864373931204,1.0616197504305078,,0.15918400328255475,2,1,,-0.5228853694495659,-1.1217287542956078,2D,212_bear_reversal,,,,-0.6942701558589022,-0.3556992719221145,-0.3385708839367877,7.034387203897268,0.22804169794063836,,135.79,12.5
IWM,2017-03-28,134.28,135.9,134.14,135.79,26882851,47.315457383542324,1.8536597757932622,0.817939324947097,,0.15420441122669182,2,1,,0.20175299386394402,-0.31785103398875164,2U,22_bull_reversal,,,,-0.6397461340757502,-0.4125086443528416,-0.22723748972290858,6.984507150426168,0.3911075636949428,,136.23,11.53
IWM,2017-03-29,135.7,136.49,135.3,136.23,22119504,49.23813248570282,1.8062555060937433,0.6872283367722033,,0.13803751382935797,3,0,,0.42070623810276525,0.0046584025108038826,2U,22_bull_continuation,,,,-0.5546376140567304,-0.44093443829361945,-0.11370317576311095,6.047628015540965,0.4811397130070024,,137.26,11.42
IWM,2017-03-30,136.32,137.38,136.26,137.26,25792935,53.51481024453522,1.7593801128013336,0.8015256041804634,,0.13624359362624536,3,0,,0.9417466513892846,0.6878154725784713,2U,22_bull_continuation,,,,-0.3994712509186513,-0.43264180081862585,0.03317054989997453,5.703097373739638,0.6736670330337576,,137.48,11.54
IWM,2017-03-31,137.42,138.17,136.94,137.48,29434275,54.39853669767903,1.7215672476012376,0.9168976958182746,,0.13644416553894642,3,0,,0.8808844981351116,0.7677008092841354,2U,22_bull_continuation,,,,-0.2557999265122817,-0.39727342595735704,0.14147349944507537,5.395322045472028,0.7351926334156331,,136.03,12.37
IWM,2017-04-03,137.97,138.1,135.6,136.03,38830687,47.930857759628395,1.7771695870582922,1.1820980011313906,,0.13936503508852363,2,1,,-0.1465377003532872,-0.26706576010514227,2D,22_bear_reversal,,,,-0.2559913398518745,-0.3690170087362606,0.11302566888438609,5.22021228441497,0.48131110485846446,,135.87,12.38
IWM,2017-04-04,135.93,136.55,135.35,135.87,25638169,47.26309824187995,1.7359431879827012,0.7853488769080426,,0.13761103416470274,1,2,,-0.21130072431308872,-0.34789317205812637,2D,22_bear_continuation,,,,-0.2659875601053727,-0.34841111901008304,0.08242355890471031,5.18722946999236,0.45931161302561113,,134.33,11.79
IWM,2017-04-05,136.83,137.43,134.08,134.33,44968767,41.299179341089484,1.8512329602696507,1.3549600141300562,,0.14146783211281205,0,3,,-1.0767644831176184,-1.3385663401406966,3,nan,,,,-0.3936371621831256,-0.35745632764469154,-0.03618083453843407,5.406985878875389,0.1906668451762475,,135.58,12.89
IWM,2017-04-06,134.54,135.63,133.83,135.58,41012050,47.130763599664135,1.8475734631075316,1.2250567348257229,,0.14500508618583194,1,2,,-0.12503112585087178,-0.3805849821950742,2D,f2d_bull_reversal,,,,-0.38944654088012953,-0.36385437029177914,-0.025592170588350394,5.389443308390753,0.4195538434693253,,135.52,12.39
IWM,2017-04-07,135.21,136.03,134.75,135.52,24300003,46.889968169400746,1.8070325014569937,0.7427320400744049,,0.14411238946473792,1,2,,-0.13542992482472233,-0.3843814892867311,2U,22_bull_reversal,,,,-0.38651147813982334,-0.368385791861388,-0.01812568627843536,5.406564659222852,0.41278010534923204,,135.82,12.87
IWM,2017-04-10,135.47,136.85,135.16,135.82,22779946,48.311932643682255,1.7986730370672084,0.694694843062261,,0.14408135065082112,2,1,,0.06850011862565389,-0.14828000780007536,2U,22_bull_continuation,,,,-0.35587561441863613,-0.36588375637283765,0.010008141954201522,5.401802067306619,0.47249806672866923,,136.9,14.05
