ticker,strat_combo,ftfc_direction,vix_tercile,n,mean_1d_bps,std_1d_bps,hit_1d_pct,mean_5d_bps,hit_5d_pct,mean_20d_bps,hit_20d_pct,base_1d,base_5d,base_20d,lift_1d_pp,lift_5d_pp,lift_20d_pp,p_1d,p_5d,p_20d,reject_1d,p_adj_1d,reject_5d,p_adj_5d,reject_20d,p_adj_20d
AAPL,32_bull_reversal,,LOW,11,66.54,99.36,72.73,138.38,63.64,407.48,81.82,53.68711440677967,58.282521186440675,64.55569915254236,19.042885593220333,5.357478813559325,17.264300847457633,0.20529452801965586,0.7185828774048488,0.23129507498509327,False,0.9735947665849756,False,0.9864548961940779,False,0.7541089176937824
AAPL,clean_2d_bear,,LOW,11,-12.36,133.24,36.36,103.03,63.64,334.24,72.73,53.68711440677967,58.282521186440675,64.55569915254236,-17.32711440677967,5.357478813559325,8.174300847457644,0.24912035628192863,0.7185828774048488,0.5708708062807362,False,0.9735947665849756,False,0.9864548961940779,False,0.9270332999938571
AAPL,clean_2d_bear,,MID,13,0.15,204.69,69.23,-35.19,46.15,-115.7,53.85,53.68711440677967,58.282521186440675,64.55569915254236,15.542885593220333,-12.132521186440677,-10.705699152542358,0.2610667565411353,0.3750009126970202,0.41969573628996937,False,0.9735947665849756,False,0.930386891879289,False,0.8703709144406826
AAPL,clean_2u_bull,,LOW,17,-4.01,100.11,41.18,38.48,58.82,307.07,82.35,53.68711440677967,58.282521186440675,64.55569915254236,-12.507114406779671,0.5374788135593249,17.794300847457635,0.30105258215947917,0.9641531086744781,0.12508220513297164,False,0.9735947665849756,False,0.9950765571822658,False,0.6423688319594631
AAPL,clean_2u_bull,,MID,16,53.27,140.53,56.25,59.02,62.5,144.9,62.5,53.68711440677967,58.282521186440675,64.55569915254236,2.5628855932203294,4.217478813559325,-2.05569915254236,0.8371107187467639,0.7322568844089579,0.8635151601597879,False,0.9946646092508726,False,0.9864548961940779,False,0.9758335414547119
AAPL,f2d_bull_reversal,,HIGH,12,90.02,183.83,58.33,117.22,66.67,-18.23,50.0,53.68711440677967,58.282521186440675,64.55569915254236,4.642885593220328,8.387478813559326,-14.55569915254236,0.7470385364732932,0.5556987896789947,0.2918356041462924,False,0.9946646092508726,False,0.9604396115178934,False,0.7926674787447116
AAPL,,,HIGH,122,-52.78,707.3,56.56,-100.81,59.02,-220.27,54.92,53.68711440677967,58.282521186440675,64.55569915254236,2.8728855932203317,0.7374788135593278,-9.635699152542358,0.5245328095700739,0.8687891913403538,0.02608377287474961,False,0.9880207523437985,False,0.9929252023945745,False,0.4289845073653333
AAPL,,,LOW,149,28.34,145.1,60.4,102.88,63.09,297.06,71.81,53.68711440677967,58.282521186440675,64.55569915254236,6.712885593220328,4.807478813559328,7.2543008474576425,0.10032121244924919,0.23400831166782976,0.0641439405856099,False,0.9536123361643117,False,0.9053698170398398,False,0.5742257381247254
AAPL,,,MID,158,-0.33,145.86,49.37,41.9,56.69,286.33,70.32,53.68711440677967,58.282521186440675,64.55569915254236,-4.317114406779673,-1.5925211864406776,5.764300847457633,0.2764764914976652,0.6847703933410294,0.12984127613008578,False,0.9735947665849756,False,0.9765562296253569,False,0.6509005200318069
ABBV,11_inside_compression,,MID,10,-29.6,129.09,50.0,170.12,70.0,327.28,50.0,53.24106231702217,54.419447929736506,57.97414470932665,-3.2410623170221697,15.580552070263494,-7.9741447093266515,0.8372480668421596,0.3225297803249967,0.6094435250043568,False,0.9946646092508726,False,0.9283252063854446,False,0.9344417780716742
